Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
14-03-2020 17.00,174.8,97.4,184.5,137.7,585.5,24,0,2732.4,3962.9
14-03-2020 17.30,172.4,90.8,171.8,137.9,651.7,23.5,0,2831.7,4068.6
14-03-2020 18.00,177.4,86.4,176.1,138,664.1,28.1,0,2917.3,4143.7
14-03-2020 18.30,187.3,87.3,166,137.4,640,19.8,0,3007.4,4188.8
14-03-2020 19.00,192.3,92.4,185.5,137.1,714.7,221.4,0,2859.1,4278.1
14-03-2020 19.30,185.9,83.2,164.7,137,571.8,205.7,0,3010.5,4178.4
14-03-2020 20.00,185.6,83.7,165.7,137.4,484.6,204.3,0,2843.9,3997.8
14-03-2020 20.30,186.4,83,165,137.3,429,137.3,0,2787.8,3886.2
14-03-2020 21.00,166.7,83.7,165,137.8,388.8,137.1,0,2619.9,3730.8
14-03-2020 21.30,162.5,82.1,165,137.5,344,55.7,0,2604,3606.4
14-03-2020 22.00,166.5,84.2,167.7,137.1,355.3,18.1,0,2476.1,3450
14-03-2020 22.30,152.2,83.2,171.8,137.5,358.9,60.9,0,2370.3,3326.5
14-03-2020 23.00,149.3,85.3,165,137.3,409.1,21.4,0,2175,3283.1
14-03-2020 23.30,151,83.2,165,137.6,421.9,21.3,0,2099.2,3242.1
15-03-2020 0.00,151.2,82.5,165,137.2,423,18.4,0,1927.1,3110.4
15-03-2020 0.30,147.8,83.9,165.1,137.8,405,0,0,1836.8,2996.8
15-03-2020 1.00,154.3,87.1,176.1,137.9,448.9,0,0,1933.5,2902.4
15-03-2020 1.30,155.9,90.6,186.2,138.1,465.3,0,0,1999.3,2834.2
15-03-2020 2.00,151.7,82.5,168.8,138,427.8,0,0,1860.2,2726.8
15-03-2020 2.30,150.8,83.5,166.4,138.1,424.6,0,0,1684.7,2655.2
15-03-2020 3.00,148.4,84.8,165.1,137.9,415.2,0,0,1581.3,2594.9
15-03-2020 3.30,150.9,84.6,164.1,137.2,425.8,0,0,1404.1,2601.9
15-03-2020 4.00,152.8,87.1,172.8,137.8,441.2,0,0,1336.8,2560.7
15-03-2020 4.30,153.8,88.5,176.1,137.8,445.4,0,0,1338.5,2571.7
15-03-2020 5.00,153.7,88.7,175.8,137.8,447.2,0,0,1297.2,2594.8
15-03-2020 5.30,153.6,90.1,177.2,138,450.6,0,0,1391.5,2591.7
15-03-2020 6.00,153.5,87.1,172.1,138,440.4,0,0,1427.7,2648.4
15-03-2020 6.30,150.3,88,174.9,138.2,444.2,0,0,1409.5,2677.7
15-03-2020 7.00,148.9,84.6,164.7,147.5,459.9,0,0,1400.6,2705.9
15-03-2020 7.30,150.6,84.4,166.4,136.8,452.1,15.1,0,1140.6,2755
15-03-2020 8.00,149.1,84.6,165.1,137.1,438.3,14.9,0,1128.3,2876.4
15-03-2020 8.30,168.2,91,181.2,136.6,473.4,22.2,0,1021.4,2921.7
15-03-2020 9.00,168.2,90.8,179.8,137,477.6,22.1,0,1318.6,3067.9
15-03-2020 9.30,164.5,85.1,165.4,205.8,695.9,14.9,0,1413.9,3212.1
15-03-2020 10.00,162,84.6,166,199.3,616.2,14.6,0,1709.7,3369.3
15-03-2020 10.30,168.3,88.5,174.8,212.4,564.8,26.6,0,1980.2,3505.3
15-03-2020 11.00,164.8,84.6,165.7,227.1,489.6,19.6,0,2123.4,3593
15-03-2020 11.30,152.7,87.8,175.1,236.8,464.3,25.6,0,2070.7,3634.5
15-03-2020 12.00,154.3,94.2,185.5,239.9,495.3,31.9,0,2040,3640.1
15-03-2020 12.30,146.8,84.4,165.4,226.5,522.2,19.3,0,2266.7,3715.2
15-03-2020 13.00,155.7,92.8,181.8,233,465.7,31.6,0,2252.7,3740.7
15-03-2020 13.30,161.4,92.6,181.1,232.5,464.8,31,0,2166.9,3690.6
15-03-2020 14.00,170.2,88.7,175.1,223.6,459.6,27.4,0,2059.8,3599.5
15-03-2020 14.30,174.4,89.9,176.1,156.8,504.8,28.5,0,1935.7,3549.5
15-03-2020 15.00,171.2,0,167,156.3,483.3,58.6,0,2212.1,3545.3
15-03-2020 15.30,164.4,0,164.4,190.3,693,73.8,0,1977.5,3509.3
15-03-2020 16.00,169.2,0,165,216.2,605.8,19.5,0,1981.6,3485.3
15-03-2020 16.30,174.4,0,179.1,222.9,848.1,27.2,0,1876.5,3552.5
15-03-2020 17.00,164.5,0,271.7,216.1,909,168.3,0,1614.2,3630.6
15-03-2020 17.30,171.7,0,459.9,237.4,982.4,111.9,0,1419.8,3733.4
15-03-2020 18.00,175.6,0,461,255.4,987.4,222.7,16.9,1069.1,3799.4
15-03-2020 18.30,183,0,441.8,255.2,1046.6,208.7,74.8,914.6,3857.3
15-03-2020 19.00,184.6,0,454.2,257.7,1064.3,243.2,144.1,728.3,4017.9
15-03-2020 19.30,182.2,0,439.9,255.8,1043.1,187.9,106.5,742.9,3991.2
15-03-2020 20.00,183.1,0,451.9,258.9,1022.4,24.3,25.3,792.9,3875.4
15-03-2020 20.30,181.4,0,437.1,255.2,997.2,62.8,0,777.3,3784.3
15-03-2020 21.00,164.1,0,438.2,250.3,947.5,67.8,0,730.4,3693.1
15-03-2020 21.30,159,0,417.3,233.7,929.5,18.8,0,721.7,3550.2
15-03-2020 22.00,161,0,407.3,230,961.7,20.2,0,660.3,3428.2
15-03-2020 22.30,143.2,0,430,227,958.2,0,0,604.3,3292.5
15-03-2020 23.00,142.1,0,456.4,226.9,871.7,0,0,570.2,3241.4
15-03-2020 23.30,150.1,0,488.1,236.9,934.6,0,0,510.1,3216.7
16-03-2020 0.00,144.8,0,395.9,228.9,887.7,0,0,505.4,3110.2
16-03-2020 0.30,144.9,0,398.1,228.2,862.5,0,0,471.4,3019.2
16-03-2020 1.00,147.1,0,338.8,233.7,880.8,0,0,439.2,2912.2
16-03-2020 1.30,148.6,0,351.7,236.1,899.5,0,0,449.8,2828.2
16-03-2020 2.00,144.5,0,322.2,228.7,859,0,0,486.2,2763.3
16-03-2020 2.30,144.9,0,213.4,229.2,861.6,0,0,561.4,2722.1
16-03-2020 3.00,145.1,0,212.5,229.5,804,0,0,581,2674.3
16-03-2020 3.30,141.1,0,195.8,225.7,589.3,0,0,682.3,2663
16-03-2020 4.00,149.7,0,203,236.8,534.1,0,0,830.2,2656.3
16-03-2020 4.30,146,0,180.9,231.4,604,0,0,950.7,2651.3
16-03-2020 5.00,148.1,0,185.2,237.1,527.2,0,0,1108.9,2675.4
16-03-2020 5.30,144.2,0,168.1,230.7,495.5,0,0,1308.1,2706.6
16-03-2020 6.00,146.7,0,179.8,234.8,623.3,0,0,1477.7,2826
16-03-2020 6.30,140.9,0,165.1,225.8,561.1,9.2,0,1622.9,2951
16-03-2020 7.00,147.2,0,181.1,235.5,500.9,17.3,0,1767.8,3091.6
16-03-2020 7.30,145,0,168.4,231,484.4,14.3,0,1832.9,3287.1
16-03-2020 8.00,148.1,0,186.8,237.5,509.9,19.1,0,1966.3,3481.6
16-03-2020 8.30,162.2,0,179.8,244.8,545.1,16.9,0,2115.1,3601.6
16-03-2020 9.00,170,0,188.8,247.5,559.5,23.3,0,2286.5,3784.1
16-03-2020 9.30,169.5,0,172.1,224.8,580.1,24.1,0,2367.9,3859.7
16-03-2020 10.00,165,0,164.4,157.4,589.8,19.1,0,2308.7,3882.6
16-03-2020 10.30,169.5,0,198.6,157.8,402,24.4,0,2425,3880
16-03-2020 11.00,170.4,0,199.6,158.5,391.2,24.9,0,2664.9,3938.2
16-03-2020 11.30,153.2,0,250.9,162,396.2,19.8,0,2869.5,4025.4
16-03-2020 12.00,154.1,0,257.6,162.4,416.4,25.3,0,2873.6,4076.6
16-03-2020 12.30,153.9,0,318,162.7,426.7,25.8,0,2915.2,4137.6
16-03-2020 13.00,153.5,0,296.2,162.2,423.1,24.3,0,2901.5,4179.1
16-03-2020 13.30,152.8,0,237.2,146.8,382.9,19.6,0,2859.2,4103
16-03-2020 14.00,165.8,0,211.3,146.5,391.9,22.4,0,2897.1,4089.5
16-03-2020 14.30,172.2,0,288.2,146.6,351.5,19.6,0,2852.8,4074.7
16-03-2020 15.00,172.4,0,288.8,146.4,350.4,19.5,0,2882.7,4077.1
16-03-2020 15.30,173.8,0,295.2,146.8,357.7,23.3,0,2865.5,4077.9
16-03-2020 16.00,172.9,0,295.2,148.9,358,22.7,0,2896.7,4106.3
16-03-2020 16.30,173.4,0,333.1,156.4,370.4,26.2,0,2899.4,4164.9
16-03-2020 17.00,174.2,0,393.2,155.1,364.1,23.4,0,2902.5,4250.8
16-03-2020 17.30,174.6,0,438.8,158.3,369.6,26.5,0,2913.4,4353.6
16-03-2020 18.00,172.6,0,430.4,155.9,426,19.6,0,2846.7,4373.1
16-03-2020 18.30,188.8,0,419.4,175.3,511.6,58.1,0,2711.8,4340.6
16-03-2020 19.00,190.2,0,434.8,209.1,679.1,63.2,0,2696.4,4408.6
16-03-2020 19.30,188.9,0,425.7,205.8,665.8,58.1,0,2642.2,4318.9
16-03-2020 20.00,188.1,0,296.9,191.9,678.6,97,0,2574.9,4139.6
16-03-2020 20.30,188.7,0,297.6,193.6,636.4,99.8,0,2532.5,3984.4
16-03-2020 21.00,172.1,0,263.7,198.5,604.5,147,0,2423.3,3878
16-03-2020 21.30,169.3,0,195.2,191.6,594.7,96.1,0,2356,3725.1
16-03-2020 22.00,170.2,0,165.4,192.7,456.9,100.5,0,2298.7,3563.2
16-03-2020 22.30,154.7,0,167,175.3,447.9,57.4,0,2315.6,3418.8
16-03-2020 23.00,157.8,0,183.2,136.2,480.6,68.5,0,2038.6,3321.2
16-03-2020 23.30,155.1,0,173.1,136.3,554.9,20.4,0,1903.3,3295.4
17-03-2020 0.00,155.2,0,178.5,136.5,450.4,0,0,1761.3,3117.3
17-03-2020 0.30,157.8,0,263.1,136.7,420.7,0,0,1752.8,3030.7
17-03-2020 1.00,155.9,0,192.3,136.7,398.4,0,0,1747.6,2935
17-03-2020 1.30,156.3,0,199,136.2,411.4,0,0,1605.5,2854.9
17-03-2020 2.00,157.4,0,205.4,136.5,423.1,0,0,1463.3,2750.2
17-03-2020 2.30,157,0,198,136.5,410,0,0,1477.9,2700.6
17-03-2020 3.00,157.2,0,198.3,137,415.9,0,0,1461.7,2657.8
17-03-2020 3.30,153.9,0,182.9,136.6,388.9,0,0,1443.2,2638.7
17-03-2020 4.00,153.9,0,177.9,136.8,387.8,0,0,1444,2636.6
17-03-2020 4.30,157.3,0,195.6,136.5,406.9,0,0,1436.2,2631.9
17-03-2020 5.00,156.8,0,200.3,136.6,411.4,0,0,1350.6,2619.8
17-03-2020 5.30,156.1,0,184.2,217.7,697.6,0,0,1268.1,2657.5
17-03-2020 6.00,158.7,0,204.7,228.5,741.5,0,0,1203.5,2710.3
17-03-2020 6.30,157.7,0,415.4,228.4,793.1,0,0,1113.6,2764.7
17-03-2020 7.00,155.9,0,293.2,233.9,614.8,11.1,0,1163.9,2801.2
17-03-2020 7.30,155.7,0,178.5,232.6,588.5,14.2,0,1109.9,2863
17-03-2020 8.00,157.6,0,178.5,233.8,632.7,14.5,0,1090.9,2946.3
17-03-2020 8.30,171.9,0,182.5,235.1,748.7,14,0,1094.7,3043.3
17-03-2020 9.00,172.8,0,281.8,235.1,877,16.5,0,1084,3169.1
17-03-2020 9.30,171.1,0,370.7,232.6,898.8,14.6,0,1254.1,3311.4
17-03-2020 10.00,171.1,0,279.4,233.7,875,14.8,0,1556.2,3461.1
17-03-2020 10.30,171,0,237.8,231.2,860.2,14.5,0,1706.8,3549.8
17-03-2020 11.00,164.2,0,246.6,235.6,812.9,17.6,0,1892.6,3642.4
17-03-2020 11.30,158.4,0,236.5,231.4,612.3,14.7,0,2185.9,3697.1
17-03-2020 12.00,164.5,0,378.7,232.6,531.5,14.8,0,2249.9,3789.8
17-03-2020 12.30,168.9,0,429.7,222.3,462.3,14.6,0,2415.4,3880.9
17-03-2020 13.00,172.5,0,446.8,191.6,454.7,22.2,0,2483.5,3897.1
17-03-2020 13.30,171.3,0,440.1,192.1,426.6,20.5,0,2519.8,3869.7
17-03-2020 14.00,176,0,443.1,192.4,426.8,20.9,0,2593.1,3820.9
17-03-2020 14.30,176.7,0,409.6,190.7,402.3,25.8,0,2646.8,3762.9
17-03-2020 15.00,175.4,0,386.1,190.1,380.1,60.3,0,2606.8,3705.9
17-03-2020 15.30,175.4,0,283.4,176.6,386.5,59.6,0,2637.5,3693.5
17-03-2020 16.00,175.2,0,275.7,157.7,381.5,101,0,2658.9,3732.2
17-03-2020 16.30,177,0,236.5,157.4,399.3,104.7,0,2655.8,3797.2
17-03-2020 17.00,175.8,0,232.5,152,494.4,101.9,0,2653.1,3909
17-03-2020 17.30,179.8,0,247.2,91.6,703.7,115.4,0,2456.8,4047.2
17-03-2020 18.00,178.5,0,358.9,91.6,701.1,184.9,0,2302.4,4098.6
17-03-2020 18.30,189.3,0,399.6,91.3,710.8,179.4,0,2193.5,4096.9
17-03-2020 19.00,190.9,0,408.9,91.3,680.4,185.3,0,2021.8,4123.4
17-03-2020 19.30,189.2,0,392.5,90.9,701.6,137.8,0,1824.6,4043.9
17-03-2020 20.00,191.6,0,359,90.6,763.6,25.9,0,1561.7,3907.9
17-03-2020 20.30,190.3,0,217.4,90.7,785.8,29.1,0,1374.5,3770.5
17-03-2020 21.00,183.7,0,188.2,98.1,866.3,17.9,0,1113.4,3602.2
17-03-2020 21.30,184,0,168.1,134.5,840.8,22.9,0,913.2,3455.9
17-03-2020 22.00,168.9,0,170.2,134.4,779.3,25,0,801.9,3359.4
17-03-2020 22.30,171.4,0,172.8,135,997.8,26.6,0,710.9,3248.4
17-03-2020 23.00,157.4,0,178.5,143.1,1031.9,29.1,0,645.8,3174.8
17-03-2020 23.30,154,0,197,157.1,1029.9,0,0,763.1,3149.7
18-03-2020 0.00,155.7,0,359,206,1061.8,0,0,709.9,3045.8
18-03-2020 0.30,154.5,0,298.9,223.7,1094.1,0,0,696.5,2959
18-03-2020 1.00,154.4,0,166.4,230.9,1086.9,0,0,732.5,2867.6
18-03-2020 1.30,152.9,0,165.1,229.6,1102.1,0,0,669.5,2770.8
18-03-2020 2.00,155.5,0,170.4,233.6,1063,0,0,581.1,2701
18-03-2020 2.30,154.1,0,201.7,233.5,988.7,0,0,570.5,2665
18-03-2020 3.00,156.2,0,173.2,235.4,999.8,0,0,549.2,2629
18-03-2020 3.30,156.4,0,176.8,236.4,1008.8,0,0,513.8,2617.1
18-03-2020 4.00,154.2,0,171.5,233.7,983.9,0,0,571.9,2610.2
18-03-2020 4.30,155.1,0,173.2,235.4,993.4,0,0,555.6,2611
18-03-2020 5.00,155.5,0,173.2,235.7,999.2,0,0,564.6,2638.2
18-03-2020 5.30,155.6,0,172.5,235.6,1105.4,0,0,510.1,2671.6
18-03-2020 6.00,156.2,0,175.1,236.4,1256,0,0,558.4,2818
18-03-2020 6.30,155.7,0,311.7,236.6,1401.1,0,0,410.4,2949.8
18-03-2020 7.00,152.6,24,293.9,230.8,1347.6,8.6,0,357.4,3083
18-03-2020 7.30,152.1,50.3,343.9,230.3,1373.9,14.6,0,369.7,3290.3
18-03-2020 8.00,155,83.2,441.6,234,1397.3,14.4,0,320.6,3487.6
18-03-2020 8.30,169.6,79.8,441.6,232.2,1410.5,20,0,269.9,3656
18-03-2020 9.00,170.9,77.8,443.9,234.4,1537.1,20.4,0,283.9,3802.7
18-03-2020 9.30,171.1,79.3,448.3,258.4,1552.6,23.4,0,335.4,3918.7
18-03-2020 10.00,175.7,78.2,447.6,258.3,1610.2,17.4,0,281.1,3950.4
18-03-2020 10.30,179.3,105.2,430.8,252,1576.8,14.6,0,368.9,3975.3
18-03-2020 11.00,185.3,126,431.8,252.1,1539.2,14.6,0,517.9,4033.9
18-03-2020 11.30,171.9,129.4,438.6,256.2,1565.1,14.9,0,590.8,4041.1
18-03-2020 12.00,170,121.9,425.5,250.7,1475,14.7,0,736.7,4087.8
18-03-2020 12.30,176.4,78.7,449.9,260.1,1568.7,17.9,0,559.6,4128
18-03-2020 13.00,176.6,77,448.6,259.6,1596.5,18.2,0,549,4188.8
18-03-2020 13.30,176.1,75.9,449.3,259.2,1595.2,16.9,0,525.1,4142.4
18-03-2020 14.00,175.2,75.2,443.9,258.6,1586,16.3,0,550.6,4116.5
18-03-2020 14.30,175.6,75,439.6,257,1576.2,14.6,0,433.8,4067.2
18-03-2020 15.00,175.2,74.8,438.2,255.5,1609.3,14.7,0,467.8,4060.6
18-03-2020 15.30,173.3,75,429.8,252.2,1556.7,14.4,0,484.8,4059.6
18-03-2020 16.00,175.6,75.2,448.3,258.8,1606.1,16.6,0,552,4070.9
18-03-2020 16.30,176,124.2,448.9,260.1,1607.4,18.2,0,448,4105.9
18-03-2020 17.00,176.5,128.3,449.9,260,1658,105,0,374.9,4214.1
18-03-2020 17.30,176.2,126.2,446.9,261.7,1692.4,198.2,0,350.4,4325
18-03-2020 18.00,177.2,127.4,447.3,258,1735.4,241.3,0,320.2,4371.5
18-03-2020 18.30,189.3,122.3,434.8,255.6,1704.7,233.9,0,373.9,4360.6
18-03-2020 19.00,190.4,126.7,442.9,261.5,1745.7,237.8,0,358.6,4436.9
18-03-2020 19.30,190.6,123,447.9,280.5,1734.1,183.8,0,381.6,4383.7
18-03-2020 20.00,189.4,126,442.2,280.5,1713.5,57.4,0,406,4259.1
18-03-2020 20.30,188.9,114.6,436.2,273,1640.4,21.3,0,386.3,4099.3
18-03-2020 21.00,190.9,127.8,448.9,276.5,1544.4,21.4,0,387.9,3951.1
18-03-2020 21.30,190.8,76.1,444.6,270.4,1397.1,17.4,0,370.3,3782.6
18-03-2020 22.00,175.4,77,441.9,244.7,1366,16.2,0,388.3,3635.9
18-03-2020 22.30,176.8,79.6,446.6,246.6,1367.9,19,0,391,3481.1
18-03-2020 23.00,176.6,80.7,446.2,247.6,1376.9,0,0,406.8,3394.9
18-03-2020 23.30,166.7,71.3,435.8,245.3,1310.9,0,0,416.8,3353.2
19-03-2020 0.00,164.7,76.6,421.4,238.2,1148.9,0,0,448.1,3222.8
19-03-2020 0.30,166.1,76.6,434.1,249.3,1068.5,0,0,471.1,3113.7
19-03-2020 1.00,166.7,76.6,445.2,253.3,1098.8,0,0,479.6,3019
19-03-2020 1.30,164.6,76.6,431.5,247.3,1059.6,0,0,497.2,2948.2
19-03-2020 2.00,166.7,76.4,297.2,250.7,1080.6,0,0,480.5,2875.8
19-03-2020 2.30,166.8,76.6,305.6,252.7,1020.9,0,0,500,2818.8
19-03-2020 3.00,167,77.8,207,253.1,988.5,0,0,558.2,2796.3
19-03-2020 3.30,169.8,82.3,213.7,255.6,1023.3,0,0,471.6,2779.5
19-03-2020 4.00,169.6,82.1,214.1,255.2,1024.5,0,0,447.1,2771.3
19-03-2020 4.30,169.9,85.1,218.1,256.6,1041.8,0,0,393.7,2765.2
19-03-2020 5.00,166.9,78,206,253.2,1146.5,0,0,374.1,2781.4
19-03-2020 5.30,166.7,76.1,305.6,253,1227.5,0,0,360.3,2832.4
19-03-2020 6.00,167.9,76.4,381.8,253.6,1228.4,10.2,0,370.7,2938.9
19-03-2020 6.30,166.2,76.4,432.1,247.6,1192.2,10,0,407.2,3045.8
19-03-2020 7.00,164.6,76.6,437.1,249.8,1199.4,10.3,0,430.4,3193.4
19-03-2020 7.30,166.2,76.4,437.1,252.5,1298.2,9.7,0,454.7,3419.1
19-03-2020 8.00,170.1,76.4,435.1,256.8,1293,9.7,0,431,3567.1
19-03-2020 8.30,185.1,76.4,436.8,267.7,1356.3,10,0,459.7,3725.6
19-03-2020 9.00,191.4,80.5,451.9,279.1,1426.7,12.8,0,363.7,3848.6
19-03-2020 9.30,189.4,76.6,436.5,273,1566.6,10,0,355.1,3895.6
19-03-2020 10.00,188.1,76.1,429.4,269.9,1446,14.6,0,522.3,3917.3
19-03-2020 10.30,186.7,76.6,428.7,268.9,1338.5,14.4,0,609.2,3893.3
19-03-2020 11.00,169.3,76.6,443.8,275.9,1390.6,15.1,0,753.2,3937.8
19-03-2020 11.30,169.3,75.2,435.8,273.4,1374.3,14.6,0,880.1,3903.6
19-03-2020 12.00,170,75.2,438.5,274.8,1401.6,54.2,0,865.2,3969.2
19-03-2020 12.30,169.3,75.5,438.1,274.3,1461.6,53.9,0,982.4,4021
19-03-2020 13.00,169.5,75.5,440.5,275.8,1446.2,54.3,0,968.6,4042.8
19-03-2020 13.30,170,75.5,439.1,275.5,1418.4,54,0,956.8,3945.4
19-03-2020 14.00,169.3,75.5,439.5,260.8,1343.4,15.2,4.3,1063.4,3899.2
19-03-2020 14.30,170.1,75.2,441.1,244.3,1355.6,14.9,0,1080.1,3874.4
19-03-2020 15.00,170.1,75.9,441.8,244.3,1321.1,14.9,0,1205.6,3882.3
19-03-2020 15.30,166.1,75.5,428.1,246.6,1190.8,14.8,0,1351.7,3858.4
19-03-2020 16.00,109.4,75.5,403.2,253,1249.2,15.3,0,1421.5,3880
19-03-2020 16.30,149.7,75.5,398.2,251.2,1229.6,15.1,0,1517.3,3945.9
19-03-2020 17.00,170.5,75.2,435.8,250.2,1269.1,15.2,0,1600,4081.8
19-03-2020 17.30,172.9,76.1,433.4,270,1337.7,96.8,0,1403.4,4158.9
19-03-2020 18.00,175.1,75.7,441.8,277.5,1375.4,139.7,0,1260.7,4188.9
19-03-2020 18.30,189.4,75.5,441.1,276.4,1371.5,99.5,0,1330.7,4183.1
19-03-2020 19.00,190.8,76.6,450.9,278.5,1405.7,103.8,0,1429.4,4345.7
19-03-2020 19.30,190.3,75.7,420.4,274.6,1397.7,99.6,0,1478.8,4343.9
19-03-2020 20.00,181.8,75.5,422.4,276.4,1409.1,19.7,0,1508.2,4257.4
19-03-2020 20.30,182.2,78.4,382.1,276.8,1338.8,21.2,0,1511.3,4112
19-03-2020 21.00,182.4,78.9,351.2,246.9,1250.9,26.7,0,1516.5,3959.8
19-03-2020 21.30,182.8,81.4,361.3,254.6,1120.3,20.6,0,1482.7,3779.3
19-03-2020 22.00,172.5,78,300.9,251.9,983.9,15.1,0,1489.6,3618.8
19-03-2020 22.30,166.7,76.6,302.9,252.8,912.6,17.2,0,1451.8,3502
19-03-2020 23.00,166.7,76.8,197.9,251.3,899.5,14.9,0,1415.6,3428.5
19-03-2020 23.30,147.1,76.6,191.6,248.6,880.9,14.4,0,1430.2,3391.8
20-03-2020 0.00,148.7,78.7,209.3,253.9,680.1,20,0,1381.5,3234.4
20-03-2020 0.30,148.9,9.6,230.5,254.2,678.8,0,0,1392.5,3129.8
20-03-2020 1.00,151.2,0,365.7,255.8,698.2,0,0,1352.5,3041
20-03-2020 1.30,151,0,362.6,255.2,690.2,0,0,1351.9,2973.6
20-03-2020 2.00,148.7,0,378.7,252.7,635.9,0,0,1323.2,2896.2
20-03-2020 2.30,149,0,355.6,252.9,569.9,0,0,1277.6,2849.7
20-03-2020 3.00,148.2,0,295.9,250.3,650,0,0,1275.5,2810.8
20-03-2020 3.30,148.9,0,255.9,253.2,671.8,0,0,1189.8,2794.8
20-03-2020 4.00,149.5,0,208.3,254.6,666.8,0,0,1219.7,2782.9
20-03-2020 4.30,149.4,0,207.6,255.2,672.5,0,0,1242.4,2776
20-03-2020 5.00,146.6,0,190.5,247.1,623.4,0,0,1343.7,2804.8
20-03-2020 5.30,151.1,0,212.3,255.6,773.7,0,0,1307.2,2845.5
20-03-2020 6.00,151,0,266.7,256.9,923.4,0,0,1331.3,2952.6
20-03-2020 6.30,146.8,0,192.9,248.9,866.5,9.8,0,1395.6,3071.2
20-03-2020 7.00,149.6,0,208,254.8,903.1,18.4,0,1387.5,3228.1
20-03-2020 7.30,148.5,0,250.6,252.8,1053.3,15.2,0,1347.1,3429.6
20-03-2020 8.00,149,0,397.5,250.8,1043.8,15,0,1266.5,3589.9
20-03-2020 8.30,172.3,0,436.8,252.2,1082.6,20.1,0,1206.3,3729.5
20-03-2020 9.00,180.3,0,439.1,250.7,1097.6,20.1,0,1174.8,3862.5
20-03-2020 9.30,183.3,0,436.8,251.2,1100.9,20.1,0,1208.2,3957.6
20-03-2020 10.00,182.4,0,438.1,248.9,1067.2,20.2,0,1268.8,3957.4
20-03-2020 10.30,187.1,0,437.1,248.4,1057.4,19.8,0,1283,3937.9
20-03-2020 11.00,186.9,0,430.7,246.5,1041.5,19.7,0,1344,3955.1
20-03-2020 11.30,175.8,0,451.2,254.4,1031.6,25.7,0,1392.8,3969.4
20-03-2020 12.00,172.3,0,446.8,252.8,1019.6,24.2,0,1330.5,3933.6
20-03-2020 12.30,175.8,0,438.8,249.7,913.1,20.1,0,1366.3,3984.6
20-03-2020 13.00,179.4,0,448.5,252.6,910.8,24.8,0,1339.3,3997.2
20-03-2020 13.30,175.9,0,434.1,247.5,875.5,20,0,1356.7,3937.9
20-03-2020 14.00,178.2,0,438.5,250,882.6,19.4,0,1407.7,3878.7
20-03-2020 14.30,177,0,433.4,247.4,880.9,19.5,0,1436.1,3841.2
20-03-2020 15.00,177.9,0,399.2,246.4,782.7,20.1,0,1488.1,3820.3
20-03-2020 15.30,181.5,0,390.5,253.9,835.8,25.9,0,1526.3,3807
20-03-2020 16.00,181.9,0,417.3,255,863.8,26.3,0,1534,3837.1
20-03-2020 16.30,180.6,0,446.5,252.9,873.3,21.4,0,1517.9,3886.3
20-03-2020 17.00,181.7,0,456.9,256.8,1016.8,29.7,0,1485.2,4006.9
20-03-2020 17.30,180,0,457.9,257.2,1112.6,30.7,0,1483.8,4136.8
20-03-2020 18.00,183.6,0,433.1,255.8,1219.7,63.8,0,1538.9,4192.4
20-03-2020 18.30,191.8,0,415.3,250,1175.1,59.2,0,1628.6,4226.9
20-03-2020 19.00,194.4,0,434.8,255,1152.7,67,0,1662.5,4327.9
20-03-2020 19.30,191.2,0,393.2,247.5,1132.4,66.6,0,1736.7,4300.3
20-03-2020 20.00,191.8,0,392.1,247.8,1043.9,19.8,0,1808.1,4148.3
20-03-2020 20.30,189.6,0,305.3,248.4,876.2,19.5,0,1956,3996.7
20-03-2020 21.00,182.5,0,233.1,248.8,876.5,20.2,0,1956.4,3846.1
20-03-2020 21.30,182.4,0,164.7,248.5,871.2,20.2,0,1989.7,3704.3
20-03-2020 22.00,168,0,0,249.7,570.5,99,0,2157.8,3535.7
20-03-2020 22.30,167.2,0,0,211.9,562.3,96.5,0,2198.6,3428.6
20-03-2020 23.00,151.2,0,0,197.5,552.6,101.4,0,2028.3,3363.7
20-03-2020 23.30,148.3,0,0,197.8,539.1,95,0,1956.4,3344.6
21-03-2020 0.00,147.9,0,0,193.8,535,19,0,1965.1,3218.8
21-03-2020 0.30,149.9,0,0,140,546.5,0,0,1989.3,3069.7
21-03-2020 1.00,152.6,0,0,140.2,571.7,0,0,1930.6,2953.9
21-03-2020 1.30,151.8,0,0,136.1,557.9,0,0,1887.4,2865.3
21-03-2020 2.00,150.8,3.4,0,136.1,547.5,0,0,1780.1,2782
21-03-2020 2.30,151.8,31.1,0,136.1,559.2,0,0,1694.6,2706.9
21-03-2020 3.00,151.7,74.3,0,136.6,561.9,0,0,1590.5,2667.1
21-03-2020 3.30,152,78.4,0,136,559.7,0,0,1565.6,2653.2
21-03-2020 4.00,150.9,78.4,0,135.9,554.9,0,0,1581.9,2628.8
21-03-2020 4.30,150.6,77.5,0,136.3,547.8,0,0,1728.3,2666.8
21-03-2020 5.00,150.9,76.8,0,135.7,548.8,0,0,1689.3,2647.6
21-03-2020 5.30,150.4,81.2,0,136.1,546.8,0,0,1722.8,2666.9
21-03-2020 6.00,150.6,79.1,0,135.3,554.2,0,0,1753,2721.6
21-03-2020 6.30,150.5,77,0,136.6,550.1,0,0,1742.3,2751.6
